"Transaction Date","Payment Ref","Payer Name","Open ID","Product Name","Insurance Company","Policy Number","Coverage Period",Currency,"Charge Amount","Promotion Type",Status
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000108374,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000108426,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000108442,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000108447,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000108623,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000108779,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000108808,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000108819,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000108912,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000109187,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000109234,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000109349,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000109364,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000109483,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000109507,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000109533,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000109598,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000109648,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000109711,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000109735,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000110373,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000110434,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000110773,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000111022,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000111044,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000111072,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000111115,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000111384,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000111542,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000111559,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000111753,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000111821,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000111842,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000111884,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000112150,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000112218,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000112391,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000112555,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000112710,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000112878,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000112905,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000112989,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000113048,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000113119,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000113494,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000113638,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000113888,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000113911,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000113922,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000114313,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000114396,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000114614,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000114625,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000114704,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000114706,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000114828,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000115392,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000115565,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000115642,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000115661,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000115848,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000116072,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000116469,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000116581,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000117001,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000117373,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000117492,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000117503,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000117520,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000117587,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000117627,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000117706,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000118213,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000118311,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000118490,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000118782,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000118808,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000118964,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000119099,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000119482,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000119631,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000119692,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000119884,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000119916,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000120282,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000120399,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000120425,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000120495,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000120558,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000120767,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000120834,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000120857,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000120962,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000120964,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000121035,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
"23/07/2019 09:31",402000000000000000,"TEST Arjun",966244,ProductName,"Insurance Company",GC880000121123,23/08/2019 to 17/08/2020,SGD,0.1,none,PAID
